subject,trial,window_index,valence,arousal,dominance,eeg_ch0_mean,eeg_ch0_std,eeg_ch0_skew,eeg_ch0_kurt,eeg_ch0_min,eeg_ch0_max,eeg_ch0_delta_power,eeg_ch0_theta_power,eeg_ch0_alpha_power,eeg_ch0_beta_power,eeg_ch0_gamma_power,eeg_ch1_mean,eeg_ch1_std,eeg_ch1_skew,eeg_ch1_kurt,eeg_ch1_min,eeg_ch1_max,eeg_ch1_delta_power,eeg_ch1_theta_power,eeg_ch1_alpha_power,eeg_ch1_beta_power,eeg_ch1_gamma_power,eeg_ch2_mean,eeg_ch2_std,eeg_ch2_skew,eeg_ch2_kurt,eeg_ch2_min,eeg_ch2_max,eeg_ch2_delta_power,eeg_ch2_theta_power,eeg_ch2_alpha_power,eeg_ch2_beta_power,eeg_ch2_gamma_power,eeg_ch3_mean,eeg_ch3_std,eeg_ch3_skew,eeg_ch3_kurt,eeg_ch3_min,eeg_ch3_max,eeg_ch3_delta_power,eeg_ch3_theta_power,eeg_ch3_alpha_power,eeg_ch3_beta_power,eeg_ch3_gamma_power,eeg_ch4_mean,eeg_ch4_std,eeg_ch4_skew,eeg_ch4_kurt,eeg_ch4_min,eeg_ch4_max,eeg_ch4_delta_power,eeg_ch4_theta_power,eeg_ch4_alpha_power,eeg_ch4_beta_power,eeg_ch4_gamma_power,eeg_ch5_mean,eeg_ch5_std,eeg_ch5_skew,eeg_ch5_kurt,eeg_ch5_min,eeg_ch5_max,eeg_ch5_delta_power,eeg_ch5_theta_power,eeg_ch5_alpha_power,eeg_ch5_beta_power,eeg_ch5_gamma_power,eeg_ch6_mean,eeg_ch6_std,eeg_ch6_skew,eeg_ch6_kurt,eeg_ch6_min,eeg_ch6_max,eeg_ch6_delta_power,eeg_ch6_theta_power,eeg_ch6_alpha_power,eeg_ch6_beta_power,eeg_ch6_gamma_power,eeg_ch7_mean,eeg_ch7_std,eeg_ch7_skew,eeg_ch7_kurt,eeg_ch7_min,eeg_ch7_max,eeg_ch7_delta_power,eeg_ch7_theta_power,eeg_ch7_alpha_power,eeg_ch7_beta_power,eeg_ch7_gamma_power,eeg_ch8_mean,eeg_ch8_std,eeg_ch8_skew,eeg_ch8_kurt,eeg_ch8_min,eeg_ch8_max,eeg_ch8_delta_power,eeg_ch8_theta_power,eeg_ch8_alpha_power,eeg_ch8_beta_power,eeg_ch8_gamma_power,eeg_ch9_mean,eeg_ch9_std,eeg_ch9_skew,eeg_ch9_kurt,eeg_ch9_min,eeg_ch9_max,eeg_ch9_delta_power,eeg_ch9_theta_power,eeg_ch9_alpha_power,eeg_ch9_beta_power,eeg_ch9_gamma_power,eeg_ch10_mean,eeg_ch10_std,eeg_ch10_skew,eeg_ch10_kurt,eeg_ch10_min,eeg_ch10_max,eeg_ch10_delta_power,eeg_ch10_theta_power,eeg_ch10_alpha_power,eeg_ch10_beta_power,eeg_ch10_gamma_power,eeg_ch11_mean,eeg_ch11_std,eeg_ch11_skew,eeg_ch11_kurt,eeg_ch11_min,eeg_ch11_max,eeg_ch11_delta_power,eeg_ch11_theta_power,eeg_ch11_alpha_power,eeg_ch11_beta_power,eeg_ch11_gamma_power,eeg_ch12_mean,eeg_ch12_std,eeg_ch12_skew,eeg_ch12_kurt,eeg_ch12_min,eeg_ch12_max,eeg_ch12_delta_power,eeg_ch12_theta_power,eeg_ch12_alpha_power,eeg_ch12_beta_power,eeg_ch12_gamma_power,eeg_ch13_mean,eeg_ch13_std,eeg_ch13_skew,eeg_ch13_kurt,eeg_ch13_min,eeg_ch13_max,eeg_ch13_delta_power,eeg_ch13_theta_power,eeg_ch13_alpha_power,eeg_ch13_beta_power,eeg_ch13_gamma_power,ecg_ch0_mean,ecg_ch0_std,ecg_ch0_skew,ecg_ch0_kurt,ecg_ch0_min,ecg_ch0_max,ecg_ch0_hr_mean,ecg_ch0_hr_std,ecg_ch0_rmssd,ecg_ch1_mean,ecg_ch1_std,ecg_ch1_skew,ecg_ch1_kurt,ecg_ch1_min,ecg_ch1_max,ecg_ch1_hr_mean,ecg_ch1_hr_std,ecg_ch1_rmssd
1,3,96,5.0,4.0,4.0,4385.2607,7.327436,-0.09633181,-1.1847881,4370.769,4397.9487,0.003886512,0.05405578,0.015371046,0.90617585,0.019503625,4104.667,6.753273,0.043011114,-0.26468825,4089.2307,4122.564,0.0465787,0.19488904,0.033665434,0.67999834,0.041813906,4145.1445,27.519999,0.16693968,-0.10343242,4081.0256,4224.615,0.13576837,0.49848357,0.055547126,0.27159494,0.027050963,4393.065,36.408905,0.08078314,-0.5016227,4310.2563,4489.7437,0.065479234,0.30616993,0.037672687,0.5619934,0.021170298,4298.241,47.586517,0.17489229,-0.20478773,4194.8716,4440.5127,0.11142808,0.41563496,0.057102516,0.38295043,0.022017367,4346.4062,13.2996855,0.09313882,-0.48125362,4316.41,4377.9487,0.07632119,0.46388188,0.054407354,0.35182646,0.042302363,4441.467,32.88777,0.19512083,-0.27048373,4363.077,4531.795,0.10290706,0.41967785,0.058492865,0.38075092,0.027543316,3946.8389,43.417564,0.18651119,-0.25102758,3854.359,4069.2307,0.12186198,0.4369232,0.06033527,0.34968355,0.021283982,4297.488,36.096874,0.25192642,-0.06931472,4222.564,4405.641,0.13611211,0.5009588,0.070721015,0.25527924,0.02512275,4266.883,47.409714,0.2461956,-0.07586861,4165.1284,4407.6924,0.11407757,0.41316116,0.056591686,0.38694566,0.019666895,3919.8716,32.299416,0.33321348,-0.014086723,3850.7693,4013.3333,0.09837566,0.48105842,0.087280296,0.298609,0.024115149,4406.7188,18.911434,0.59799945,0.88820314,4366.6665,4468.205,0.19785674,0.48435563,0.10572054,0.16754916,0.02993492,4297.908,41.18532,0.13480712,-0.13779712,4212.3076,4417.436,0.13919239,0.5130398,0.071645506,0.24456702,0.022357583,4211.795,52.17244,0.70638674,0.23472524,4112.8203,4372.3076,0.21419574,0.44595692,0.06667551,0.23718904,0.024581352,2069.0352,75.96681,2.0944633,10.143955,1866.0,2438.0,83.02702702702703,0.0,,2068.0273,66.19836,2.7623067,11.697874,1936.0,2423.0,83.02702702702703,0.0,
1,3,97,5.0,4.0,4.0,4385.132,7.192803,-0.10536045,-1.2021357,4370.769,4399.4873,0.019873254,0.027962465,0.0065626367,0.91428804,0.030111838,4104.319,6.9194093,0.113151506,-0.5971253,4089.2307,4123.59,0.106314026,0.08046474,0.03919077,0.75551176,0.015914366,4147.1553,25.7421,-0.0062330742,-0.099696875,4083.5898,4221.5386,0.33274177,0.33271706,0.10852069,0.2026093,0.016460113,4387.616,33.790936,-0.00018864172,-0.47013974,4304.615,4472.8203,0.17365521,0.21442626,0.07546957,0.5237923,0.0076573524,4298.201,44.814697,0.13409548,-0.33495975,4189.7437,4419.4873,0.3403934,0.28509098,0.085194044,0.27923986,0.006171188,4342.095,11.870754,-0.016364353,-0.39827013,4312.3076,4370.769,0.30315283,0.2700695,0.10111304,0.28811112,0.02686796,4437.6963,30.78391,-0.04491461,-0.37646937,4356.923,4514.8716,0.30117255,0.27752614,0.087189876,0.3201152,0.008042379,3947.1353,42.855904,0.15876815,-0.37030602,3836.4102,4057.4358,0.37900844,0.28505394,0.07331413,0.2523475,0.0067202747,4298.786,35.03658,0.31196383,-0.2936473,4217.436,4396.923,0.41444942,0.29659575,0.08045906,0.19560266,0.007834691,4267.7446,46.396416,0.15042074,-0.34734368,4146.154,4390.769,0.34668103,0.27519622,0.07100698,0.29892638,0.0047964025,3919.1548,29.893213,0.09175523,-0.2793615,3845.641,4004.1025,0.30135217,0.32479304,0.09722974,0.25950435,0.010230764,4421.5186,17.878359,0.0773091,-0.21883416,4382.0513,4469.7437,0.41109526,0.36184037,0.09578999,0.11346272,0.012167055,4301.1455,38.305492,0.21365136,-0.26662326,4211.795,4409.7437,0.37168467,0.33689436,0.085587196,0.19094361,0.0103283515,4212.3115,52.23246,0.4026494,-0.36464167,4107.6924,4360.5127,0.42674154,0.33833596,0.06071925,0.164131,0.006637959,2053.5312,55.269638,1.3432438,11.753507,1879.0,2368.0,114.6268656716418,0.0,,2045.7422,44.294075,3.157114,18.268167,1939.0,2345.0,98.46153846153848,0.0,
1,3,98,5.0,4.0,4.0,4384.299,7.071106,-0.11982531,-1.283863,4371.282,4395.385,0.0076709096,0.034482256,0.006440369,0.92968726,0.019949382,4102.8525,6.6662884,-0.0978321,-0.921309,4088.718,4116.923,0.05552404,0.081820354,0.013546384,0.8138364,0.030904895,4130.5205,22.235449,0.025860837,-0.4108076,4073.8462,4184.1025,0.29114768,0.23339646,0.05647224,0.37242985,0.031400345,4374.0386,32.12071,0.079641394,-0.6660433,4300.0,4446.154,0.12005676,0.13417514,0.023880444,0.69959146,0.0149927335,4273.9424,40.10714,0.17381372,-0.4428234,4182.0513,4370.769,0.3035613,0.20569898,0.029047305,0.43194833,0.019109277,4332.6562,11.21301,0.14157735,-0.15731359,4305.641,4363.59,0.24390437,0.2109646,0.05961045,0.43397257,0.03572818,4428.3774,25.633259,0.21455741,-0.24808455,4371.282,4497.9487,0.10413608,0.25655836,0.060061518,0.5415931,0.026050357,3920.2124,38.945126,0.16908011,-0.18151903,3827.1794,4030.7693,0.3121496,0.1973884,0.061259624,0.3990056,0.018502189,4269.876,33.232105,0.30049703,-0.051541567,4195.8975,4366.6665,0.38323423,0.22158612,0.07109962,0.2868679,0.021898147,4237.905,43.553356,0.17414466,-0.2855513,4137.436,4356.923,0.30331242,0.18294007,0.05579447,0.42990705,0.017077764,3904.96,27.067535,0.21229956,-0.20210719,3834.359,3975.3845,0.26771173,0.22714733,0.072392866,0.39431155,0.023634935,4418.345,15.558449,0.089389205,-0.38468862,4380.0,4454.359,0.4519492,0.24000505,0.07557143,0.18449278,0.030058363,4279.8037,37.912064,0.19594419,-0.14179754,4195.8975,4387.1797,0.38642746,0.2459603,0.046791762,0.28525376,0.019843409,4165.733,51.645527,0.3657218,-0.040843725,4058.9744,4309.231,0.52265924,0.20116523,0.041060217,0.20950492,0.014549177,2062.121,52.033165,1.7075967,14.125999,1875.0,2365.0,110.50359712230215,0.0,,2076.5352,43.871067,2.829031,17.028221,1962.0,2371.0,112.11678832116787,0.0,
1,3,99,5.0,4.0,4.0,4384.8076,7.490689,-0.09225244,-1.1825901,4370.2563,4397.9487,0.024829892,0.033436734,0.0061727674,0.9147045,0.019617632,4105.4087,7.262521,-0.2762614,-0.32369137,4085.1282,4121.5386,0.14741343,0.11810429,0.019547606,0.6749754,0.03659504,4148.201,32.23669,-0.38261718,-0.19944358,4060.513,4217.9487,0.5696943,0.2356173,0.04801654,0.12262391,0.016046632,4389.0303,35.634815,-0.014813882,-0.34752178,4303.077,4481.5386,0.24842593,0.23410444,0.045109797,0.45162576,0.014629679,4312.1953,53.657883,-0.17522132,-0.22982407,4173.846,4441.026,0.47226843,0.2780572,0.040217403,0.19026257,0.013021205,4336.414,12.833568,-0.0011397306,-0.13436294,4303.077,4372.3076,0.25276276,0.37996393,0.0739149,0.24413507,0.038609646,4450.949,31.541878,-0.026499186,-0.09478545,4368.718,4533.3335,0.23754151,0.3758762,0.069648005,0.28738454,0.021203164,3945.5088,51.494164,-0.11131992,-0.27986526,3818.4614,4066.1538,0.4769135,0.29571003,0.03572483,0.17368107,0.012768874,4289.047,45.351223,-0.1564754,-0.3118012,4175.8975,4391.282,0.5213371,0.32425123,0.04082716,0.0926156,0.014995764,4264.3506,54.774536,-0.10759316,-0.37744713,4136.41,4390.2563,0.447033,0.29938242,0.036369573,0.19779935,0.013848344,3920.609,33.115326,-0.24057536,0.05655718,3827.1794,4004.6155,0.42033058,0.32928988,0.05241339,0.17186761,0.016997715,4433.3813,22.9303,-0.3633957,-0.43115807,4376.41,4479.4873,0.6310877,0.2595389,0.046729445,0.039310567,0.014395164,4322.0034,63.30221,0.016741453,-0.40828705,4184.615,4471.282,0.70764166,0.16756798,0.035780746,0.07109312,0.011008062,4225.453,64.816574,-0.05350266,-0.58315635,4083.5898,4365.641,0.7257031,0.1429556,0.030162236,0.08808196,0.008063072,2042.9766,80.039825,1.9412185,9.008005,1836.0,2425.0,85.81005586592178,0.0,,2057.7031,68.53904,2.7477987,11.343648,1929.0,2423.0,86.29213483146067,0.0,
1,3,100,5.0,4.0,4.0,4384.8115,7.1052995,-0.07901579,-1.2360581,4372.3076,4396.923,0.009741227,0.04622296,0.0033221496,0.92884076,0.011139898,4104.5957,6.5977182,-0.00070380484,-0.44065332,4087.1794,4120.0,0.11813078,0.12832716,0.022775237,0.68684494,0.040890343,4144.924,27.487328,0.3285158,0.12956142,4082.5642,4223.59,0.3409691,0.34963137,0.032842584,0.24480434,0.024843875,4385.2764,35.481678,0.13436952,-0.19869494,4301.5386,4481.5386,0.14125198,0.23768352,0.022251323,0.5792408,0.015242777,4313.2607,46.42802,0.14675584,-0.32489347,4217.436,4427.6924,0.29453313,0.3346947,0.023764411,0.32579756,0.016337615,4335.0156,12.540686,0.1976367,0.0030531883,4306.154,4368.718,0.23026554,0.34265742,0.024353476,0.36853313,0.023894452,4442.9443,31.305368,0.15570335,0.039949894,4371.795,4527.6924,0.26182163,0.31638196,0.017567378,0.37629393,0.021064887,3942.2314,42.12033,0.07604217,-0.025778055,3843.5898,4054.359,0.31097776,0.33805382,0.018585406,0.3110106,0.016399337,4293.421,36.25814,0.22295527,-0.025583506,4210.2563,4398.4614,0.354678,0.37798655,0.022862941,0.22200802,0.01634172,4263.5938,46.8008,0.23698871,0.056357384,4155.8975,4396.923,0.3046868,0.30836067,0.018670628,0.3505411,0.013418397,3920.0962,31.05872,0.25104764,0.32748985,3852.8206,4014.8718,0.33159974,0.3203895,0.03277372,0.2827667,0.02521287,4434.0664,17.767023,0.42745572,0.46866822,4389.7437,4491.282,0.39834026,0.4215586,0.030991133,0.12304175,0.019104185,4334.5635,41.02688,0.33927926,0.108726025,4243.077,4448.718,0.41011187,0.3162913,0.024660451,0.23095213,0.013342994,4203.502,52.849987,0.6412274,0.5665369,4090.7693,4366.154,0.4399046,0.36297414,0.018217985,0.16768125,0.008331949,2042.7227,52.849556,1.7290088,13.141327,1864.0,2360.0,,,,2055.8633,45.60754,2.6356251,14.2916355,1949.0,2342.0,,,
1,3,101,5.0,4.0,4.0,4386.33,7.1218495,-0.120477386,-1.1551919,4371.795,4398.974,0.022194175,0.029984806,0.008693205,0.9212874,0.017015211,4110.3687,6.840937,0.043714385,-0.40226436,4094.8718,4130.769,0.14433016,0.07161876,0.04452626,0.70393836,0.030763786,4204.195,29.415909,0.29203805,-0.18557811,4134.359,4276.41,0.62802047,0.1757475,0.042402294,0.1293512,0.019754091,4422.7764,34.9733,0.12756246,-0.5241928,4331.282,4507.6924,0.29741085,0.16551884,0.0437594,0.4684136,0.01971085,4389.327,45.25191,0.22840978,-0.5332198,4288.205,4497.9487,0.4613413,0.19656847,0.048166763,0.27185366,0.017097224,4353.9697,12.927069,0.1345717,-0.33840966,4319.4873,4386.154,0.46133837,0.18763293,0.07055161,0.24100071,0.0288096,4473.826,29.86186,0.1291681,-0.57265806,4404.615,4543.077,0.3878239,0.2046751,0.06428758,0.30341196,0.029990258,4020.8052,43.9927,0.14751278,-0.44677448,3910.2563,4122.0513,0.56480813,0.18040596,0.039255444,0.20033976,0.011916161,4370.324,38.844982,0.20098615,-0.25037646,4275.385,4467.1797,0.63009715,0.20274481,0.03991747,0.11379307,0.0100944275,4345.9736,48.56568,0.20581615,-0.30358076,4221.5386,4464.615,0.5128362,0.18123929,0.036317185,0.25269523,0.014159247,3969.7476,31.750864,0.15398203,-0.360538,3888.718,4048.205,0.51305175,0.22977203,0.060045373,0.16690771,0.023960834,4475.385,21.779305,0.26398554,-0.21706963,4426.6665,4527.6924,0.6781143,0.19313481,0.051694054,0.060236458,0.013577746,4399.5596,42.468327,0.17871094,-0.59883,4298.4614,4493.846,0.5213475,0.24299364,0.052144457,0.16286848,0.016588379,4324.6553,70.90837,0.36275527,-0.35356975,4159.4873,4490.769,0.664106,0.2180613,0.031235278,0.07893454,0.0065104417,2067.6055,74.5656,1.5393045,7.5029335,1873.0,2422.0,90.3529411764706,0.0,,2071.582,62.393856,2.6982565,11.021008,1945.0,2419.0,90.3529411764706,0.0,
1,3,102,5.0,4.0,4.0,4385.9297,7.187967,-0.1505415,-1.1443785,4369.7437,4397.9487,0.014213969,0.036829274,0.0056105424,0.9247523,0.017829392,4108.5293,6.583823,0.0249733,-0.50951934,4095.3845,4127.1797,0.16749686,0.09289593,0.014722521,0.7036139,0.019081602,4199.467,29.641563,0.36001703,0.03956461,4130.2563,4285.1284,0.601111,0.16557038,0.020141667,0.1902806,0.017710764,4418.674,34.51978,0.35561746,-0.029193163,4337.436,4527.1797,0.3006023,0.13213404,0.018456772,0.5349509,0.010144978,4355.3086,52.45665,0.3393595,-0.16700721,4248.205,4494.359,0.58027756,0.17657468,0.010905438,0.22327942,0.006107119,4356.9473,12.698898,0.41539326,0.29947424,4326.154,4396.41,0.395353,0.22655562,0.02121284,0.32222298,0.02870626,4464.5273,31.723547,0.4376539,0.20259881,4386.6665,4561.026,0.42900595,0.21430238,0.019620605,0.3195401,0.013005295,3994.8357,51.233116,0.19803306,-0.32949424,3884.6155,4130.769,0.5676171,0.19482091,0.020354047,0.1997329,0.012727248,4349.792,43.320255,0.30176792,-0.32273316,4256.923,4466.154,0.5838291,0.22238341,0.023012213,0.15325394,0.012991033,4314.515,56.117413,0.22132953,-0.28655267,4187.1797,4467.6924,0.53504467,0.18990162,0.021066403,0.23828068,0.011450252,3965.7412,32.237865,0.4038536,0.46007514,3880.513,4069.7437,0.50129074,0.19201808,0.035008755,0.24816586,0.018431341,4483.814,18.972061,0.69484806,0.56422067,4443.077,4537.436,0.6531279,0.19811136,0.033167507,0.098733336,0.012064973,4376.0737,47.501324,0.071847096,-0.25795007,4267.1797,4503.077,0.6109934,0.16299552,0.028045952,0.18021485,0.013270332,4287.2275,71.46759,0.16104528,-0.3511808,4137.436,4477.9487,0.77437544,0.08791624,0.023345158,0.101652704,0.0088652745,2049.418,58.744488,2.695072,19.743053,1851.0,2436.0,,,,2052.6797,51.218426,3.7736752,23.774605,1924.0,2427.0,,,
1,3,103,5.0,4.0,4.0,4382.8403,8.28758,-0.13118742,-0.674526,4362.0513,4400.0,0.23338729,0.092245564,0.008409591,0.6514057,0.012708147,4098.834,16.53406,-0.4987787,0.19011259,4053.8462,4130.769,0.670777,0.17096806,0.0048271175,0.14915258,0.0032012048,4078.9062,127.8856,-0.65063214,0.04077673,3740.513,4287.6924,0.82288563,0.15876271,0.0060584624,0.009653545,0.0016932427,4357.5645,109.74248,-0.7275866,0.41006947,4049.2307,4555.385,0.7244393,0.21607289,0.008038523,0.048559524,0.0017506536,4182.8403,211.75023,-0.59453166,0.10174203,3592.8206,4543.59,0.82821107,0.14443214,0.004733087,0.01938797,0.0021415537,4325.3525,46.035152,-0.8063745,0.52409506,4190.2563,4403.59,0.7566757,0.2120751,0.0087654395,0.018691009,0.0027507313,4418.5977,113.689606,-0.6579008,0.48545837,4095.3845,4632.3076,0.7326149,0.23331429,0.009857659,0.020503813,0.0022978063,3825.1685,197.13013,-0.49293253,0.24154902,3234.359,4170.2563,0.8133868,0.14896707,0.0055681914,0.028543442,0.002243924,4186.9033,181.7841,-0.60820544,0.11115217,3706.1538,4489.231,0.82860243,0.15586504,0.00437241,0.008548902,0.0016074518,4145.328,212.43666,-0.49869514,0.10003424,3545.1282,4518.4614,0.8198172,0.1498768,0.004413735,0.022346422,0.002348757,3883.9424,121.36871,-0.64589953,0.28483772,3541.5386,4093.3333,0.7733439,0.19738923,0.0064883097,0.01879136,0.0026125938,4407.115,86.917694,-0.6409261,-0.019406319,4178.4614,4551.282,0.82197356,0.16331574,0.005301097,0.006830581,0.0016526653,4223.409,192.94034,-0.50570637,-0.07180095,3708.718,4555.385,0.8231822,0.15347685,0.0061119692,0.014117215,0.0018490966,4107.8125,202.76622,-0.32092822,-0.45512843,3568.205,4434.8716,0.79885304,0.16915075,0.009771935,0.01815642,0.002512757,2026.3555,73.63568,1.5396286,7.1276913,1836.0,2354.0,87.77142857142857,0.0,,2031.0273,61.169296,2.6397705,10.226282,1915.0,2343.0,88.27586206896552,0.0,
1,3,104,5.0,4.0,4.0,4392.516,6.1579742,-0.044834502,-0.95042205,4380.5127,4406.154,0.015736852,0.01948248,0.011636788,0.9319049,0.020341579,4125.204,6.517073,0.07583228,-0.242877,4110.2563,4142.0513,0.30114838,0.040911496,0.042849455,0.58391464,0.025696047,4359.816,26.44015,0.14069423,-0.4460044,4295.385,4419.4873,0.6213451,0.09064465,0.090967245,0.1760265,0.016482504,4535.865,35.29164,0.09262079,-0.4367864,4444.1025,4627.1797,0.36942407,0.050599203,0.06393353,0.48803726,0.018746387,4614.054,65.72686,0.11736883,-0.25029993,4442.564,4758.4614,0.590171,0.04935457,0.030559115,0.31580168,0.009714055,4407.2715,11.551722,0.08068084,-0.5988867,4381.026,4434.359,0.48876324,0.08394522,0.106237076,0.26787886,0.042995483,4573.3896,40.671318,0.334603,-0.5492294,4483.59,4676.41,0.6577688,0.079991765,0.05929431,0.17597032,0.017108234,4257.296,61.32959,-0.0022755656,-0.17306066,4088.205,4393.3335,0.7795175,0.052875236,0.038143523,0.11767501,0.007829556,4578.718,46.204067,0.1344012,-0.14007354,4454.359,4688.205,0.78194535,0.049622,0.04999012,0.10454688,0.00999242,4571.0977,73.07325,0.13177292,-0.16036916,4383.077,4735.385,0.5955522,0.054398693,0.03415275,0.3005296,0.011249,4099.4834,33.286114,0.37689564,-0.22688079,4018.9744,4189.231,0.5817456,0.060974006,0.119023174,0.20817421,0.021182213,4602.6846,16.503456,-0.017483879,-0.29834962,4563.59,4643.59,0.61952597,0.10406147,0.124583155,0.13410415,0.013063077,4609.756,57.629505,0.28267205,0.072253466,4453.846,4751.282,0.5516766,0.038117424,0.06416004,0.32962105,0.010997063,4526.807,56.607407,0.3855337,-0.2334683,4384.615,4665.1284,0.55812573,0.041343316,0.07434639,0.30892658,0.0135797,2057.086,58.596535,2.5954232,19.915329,1852.0,2442.0,118.15384615384616,0.0,,2061.5938,53.296257,3.3140206,20.463799,1930.0,2438.0,118.15384615384616,0.0,
1,3,105,5.0,4.0,4.0,4387.3594,7.0225267,-0.09976408,-1.2553146,4373.3335,4400.5127,0.046699416,0.017145846,0.004175382,0.908887,0.02094578,4106.698,7.752885,-0.27750424,-0.31565166,4085.641,4122.564,0.27306378,0.14886501,0.018324135,0.54744214,0.010709223,4204.435,50.79466,-0.757399,0.44122148,4063.077,4304.615,0.58381873,0.2682945,0.03824667,0.08657541,0.0142649105,4434.952,44.475098,-0.32257214,-0.118290424,4317.436,4534.359,0.4017601,0.24788196,0.020871107,0.31682265,0.009320032,4317.8164,75.463844,-0.4760646,0.04786682,4109.7437,4485.1284,0.49587324,0.30406833,0.04405585,0.13509361,0.013149953,4364.96,17.748665,-0.4451079,-0.19933605,4315.385,4400.5127,0.5250897,0.26044336,0.030685479,0.16382365,0.0148092415,4459.2427,40.74181,-0.4065625,-0.2966864,4350.2563,4544.615,0.4529211,0.3142738,0.034053516,0.18557289,0.009760772,3954.7878,70.75154,-0.410692,-0.10163379,3766.1538,4113.3335,0.50619584,0.2939269,0.05031041,0.12678379,0.014676975,4324.4673,65.52764,-0.43899855,-0.076622725,4155.385,4467.1797,0.54628956,0.29416537,0.045795865,0.09216354,0.01343489,4264.195,76.24101,-0.4308597,-0.08289528,4057.4358,4433.846,0.49488133,0.29633814,0.042839624,0.14779344,0.011083246,3967.4277,45.488617,-0.6710632,0.13177967,3840.0,4049.2307,0.54151464,0.29020032,0.03602318,0.11525971,0.0124110095,4499.632,34.74157,-0.71937084,0.3413024,4409.7437,4570.769,0.58213806,0.2879162,0.042410456,0.06465094,0.01388327,4333.7217,74.10504,-0.68899053,0.3066008,4133.3335,4488.718,0.5527734,0.29474095,0.038652983,0.094582304,0.011948941,4234.1543,88.30544,-0.7397845,0.16632628,3988.205,4406.6665,0.5921682,0.2606089,0.04275141,0.08475436,0.012199443,2044.5117,80.42257,1.8218132,8.475282,1848.0,2426.0,94.8148148148148,0.0,,2059.2969,69.8619,2.815748,11.461021,1933.0,2433.0,94.23312883435582,0.0,
1,3,106,5.0,4.0,4.0,4387.572,7.110334,-0.0986361,-1.3171612,4374.8716,4399.4873,0.011772756,0.041519508,0.0036348398,0.9292463,0.013303727,4107.0234,6.9829254,-0.06861266,-0.9382255,4091.795,4122.0513,0.1252406,0.12911098,0.020206682,0.6943053,0.029515788,4170.8296,28.406015,0.4743366,-0.14096928,4112.3076,4251.795,0.3237972,0.4063709,0.09036007,0.16164793,0.014304311,4436.1577,36.933826,0.24157809,-0.1036737,4354.359,4545.641,0.22194459,0.26449126,0.051155135,0.4467753,0.012452332,4301.35,50.1754,0.6054317,-0.05739951,4206.6665,4443.077,0.42037356,0.30019546,0.053371742,0.21484002,0.009565638,4360.5933,13.892426,0.36519378,-0.25316763,4335.385,4402.0513,0.39442167,0.29028046,0.075476214,0.21151492,0.021849768,4465.8896,34.18173,0.4090158,-0.12076402,4402.0513,4566.6665,0.37023026,0.31885698,0.05990159,0.23177393,0.015495496,3935.8933,48.424236,0.5505631,-0.16625047,3842.0513,4064.6155,0.4496165,0.3050017,0.054040655,0.1805305,0.009060617,4296.378,41.33232,0.6554536,-0.097244024,4217.436,4406.154,0.5083127,0.30559492,0.061796654,0.112499975,0.009523101,4249.6436,50.95113,0.5524635,-0.14322448,4145.1284,4383.077,0.4128069,0.2955499,0.056049615,0.22603641,0.007831717,3959.956,32.98337,0.48314556,-0.09874272,3896.4102,4054.8718,0.3162985,0.3927771,0.08651255,0.18319686,0.017098505,4473.75,19.75376,0.6937869,-0.0397861,4434.8716,4530.769,0.4091023,0.40799087,0.089923665,0.0722591,0.016623162,4297.087,42.700096,0.53173274,-0.19033384,4211.282,4406.154,0.38844937,0.38461277,0.07216944,0.13990556,0.012589529,4182.42,61.031708,0.505365,-0.47167015,4057.9487,4333.3335,0.40651295,0.44162917,0.051252935,0.09133059,0.007983219,2031.6289,53.865273,1.6391175,13.27368,1841.0,2355.0,116.36363636363636,0.0,,2048.7344,46.674316,2.55499,14.059912,1936.0,2343.0,119.06976744186046,0.0,
